category,page_title,pdf_title,pdf_url,source_url
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 2.º Trimestre de 2025,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=3C98D6B3-8FC0-4F6F-9A8A-D658721B7B83&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-07-29101604,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 1.º Trimestre de 2025,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=E58F3723-B67F-4AB4-9E73-7BB298CE80BB&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-04-24184720,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 4.º Trimestre de 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=1D378AB1-1802-4689-BFBD-D3A4BEB1D1DF&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-01-29170747,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 3.º Trimestre de 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=5D44DB92-DA32-491F-98E6-9AA1D85AC68B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-07163624,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 2.º Trimestre de 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=F74FF3F4-755C-49CD-B584-C39006BD42CC&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-08-21093134,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 1.º Trimestre de 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=9B45D0A7-8139-427D-A01E-8EDD353BBCD0&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-08-21092509,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 4.º Trimestre de 2023,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=43F155BC-EB3E-4CA5-A30F-C531DEA1A77A&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-04-16173002,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 3.º Trimestre de 2023,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=698E6783-EFB9-4712-9622-683100BBC87F&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-04-16173007,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Informação e Documentação,Página Inicial,clique aqui,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=E4B75493-5506-4572-8BC9-64FA3D5BE503&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2016-12-27143502,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/publicacoes
Informação e Documentação,Página Inicial,Comemoração dos 100 anos,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=dc337a37-faf3-4a1c-b559-333491aaa93b&content_id=0E6E3CFA-5DC9-4587-977C-D93212A7DCB8&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2016-09-13121541,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/publicacoes
Informação e Documentação,Página Inicial,Publicação comemorativa dos 100 anos das Juntas de Freguesia,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=dc337a37-faf3-4a1c-b559-333491aaa93b&content_id=67F04117-7911-46FE-ABF2-867869205D00&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2016-09-08152353,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/publicacoes
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2026-03/2026-03-06171451_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$3f9297f2-36fe-49a6-92a7-4f876412088a$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2017-09/2017-09-29150718_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$8d842d5a-244a-494c-a062-4c53a25feee6$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2017-03/2017-03-28171335_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$d8309063-bdbb-41fb-aaf4-d90f8bde0639$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2014-09/2014-09-26150543_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$855ab992-96ae-43a8-88c2-3a816e6f8d4f$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2014-09/2014-09-26150824_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$a45438d9-4c24-4340-a304-2098fac10268$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2014-09/2014-09-26150950_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$9b00ef1a-9007-416a-bc42-373874a2ad8b$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2014-09/2014-09-26151023_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$57c702f9-7383-4dbc-9e12-fd08e6cfaa69$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2014-09/2014-09-26151228_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$313bbfd2-f36d-43e5-b1f7-9e2376260b48$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2016-10/2016-10-27114918_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$52216126-6fa0-4fb0-982d-dce200e7f25f$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2016-10/2016-10-27114119_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$2d6fac4b-9dbc-42d0-8299-33090674d7bf$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/documentos--diversos
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-07/2015-07-16185821_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$79e87019-a231-406a-9013-ad1d586c764c$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2017-07/2017-07-31154034_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$c5231c46-2e1a-4422-8d2c-053c9b337d53$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-09/2015-09-18183724_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$ea6c0a1d-72ac-4bba-85a1-b1432f3147f7$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-09/2015-09-18184013_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$59d0e948-0397-41b2-ac3c-54c5c3d6889a$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-09/2015-09-18184122_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$f40e41df-aa59-4ec3-8bdb-0aba25df122a$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2017-07/2017-07-31153952_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$9a2b8ac7-7703-4fb7-8585-a40794cd9126$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-09/2015-09-18181309_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$1ef72035-fd28-411d-be0a-f88ffd0619aa$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-09/2015-09-18181533_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$91bd3c6b-5b22-4884-8380-cf180e15b79d$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2015-09/2015-09-18181757_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$aea647b9-13de-4ef2-b694-089c08c77c0e$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2016-10/2016-10-21144002_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$14c6598f-709e-4b5a-90e8-943ced621a8b$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Informação e Documentação,Página Inicial,Página Inicial,https://portalautarquico.dgal.gov.pt/static-img/2016-11/2016-11-30181814_4c65f7f1-2e56-4968-a1af-585420fa64e0$$69a7a8ae-8e1a-4d9e-9f30-15842995d418$$2add9421-13c7-4be0-b5b9-1ffb6d6804b0$$pt_pt__file$$pt$$1.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/informacao-e-documentacao/conferencias-seminarios-e-sessoes-tecnicas
Finanças / PAEL,Finanças Locais,Acompanhamento Anual,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=6C1A417D-3EDE-4604-A5AC-E823B03372B4&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-06-27155110,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/pael
Finanças / PAEL,Finanças Locais,Acompanhamento Anual,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=4B60AEFA-F611-43C7-AE16-C8A48FBDA5B5&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-06-27155126,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/pael
Finanças / PAEL,Finanças Locais,instruções,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=82A6D1F8-7DD0-413D-95BA-BDD29DD3F564&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-06-27155204,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/pael
Finanças / LCPA,Finanças Locais,Manual de Procedimentos,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=F487CB1B-E7F4-46DB-B17A-0FE1183FA532&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-10-06161307,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/lcpa
Finanças / LCPA,Finanças Locais,Nota explicativa de Compromissos Plurianuais,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=36F135B4-929A-4B43-84F9-1EDB70EDC9DC&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2015-09-14153229,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/lcpa
Finanças / LCPA,Finanças Locais,Plano de Liquidação de Pagamentos em Atraso - Nota Explicativa,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=4D192C1B-CE9E-4A63-BADA-650F4F9B96BB&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2015-12-11154349,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/lcpa
Finanças / LCPA,Finanças Locais,Nota Explicativa - Alterações ao Mapa dos Fundos Disponíveis - SIIAL,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=0F440335-F515-4CBE-9420-079DC588A19B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2016-08-12151413,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/lcpa
Finanças / LCPA,Finanças Locais,"Nota Explicativa - Apuramento dos Fundos Disponíveis em agosto, setembro, outubro, novembro e dezembro de 2016",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=959B9753-87A7-499C-9D3E-D774CE1F8E46&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2016-08-12151608,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/lcpa
Finanças / Outros Entendimentos,Finanças Locais,Pagamento ao SNS  Valores de capitação 2022 – Continente,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=3545F2F2-FB41-4717-9E6C-53A511F39A4C&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-09-28125228,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,"Nota Informativa - Vigência dos artigos 130.º e 132.º, n.º2, da LOE 2021",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=D3BA620D-EC5D-4404-B100-B8F06D635C6C&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-02-22192615,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Esclarecimento - Nota Informativa - Prestação de contas de 2020 na Administração Local,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=E16DC061-0743-4C03-BF5D-560EF60D8CC2&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-04-29225123,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Informativa - Prestação_de contas de 2020 na Administração Local,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=527D4BAF-264A-4663-972B-A1C91DE46FE2&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-04-13163308,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Informativa -  Integração do Saldo de execução orçamental,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=25198C6C-4070-496D-985E-F3D54E8241FE&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2020-03-31174900,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota informativa: Autarquias locais | Prestação de Contas Intercalar,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=3F8BD461-6558-418D-962C-DBFC54B8B4B8&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-09-14220558,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Participação no IRS - 2019 e 2020,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=893FE93F-1C99-40DF-9832-873D6ACEF858&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2018-11-21103442,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Explicativa IFRRU - Empréstimos Excecionados. Apuramento da Dívida Total dos Municípios | Artigo 52.º DA Lei N.º 73/2013,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=24D384BE-6C6E-40C5-99F2-5571B23D4567&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2018-09-07112850,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Explicativa: Obrigatoriedade de Contratar um Técnico Oficial de Contas (TOC) - Freguesias,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=BB7FD78F-0427-444A-8647-8052869F1066&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2015-11-13112517,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Explicativa: interpretação do artigo 82º da LOE 2017,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=FB3157DB-CAAE-413C-8879-5502F6A2D084&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-10-06103114,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Explicativa: Elaboração e aprovação de documentos previsionais 2018 - Referencial Contabilístico,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=312EA531-31AE-4162-9713-1A4ECEA3B595&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-10-16173520,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Explicativa: Elaboração e aprovação dos documentos previsionais - Calendário,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=55234EBB-A9A6-40A7-AE97-7603B6870C81&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-12-12115017,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / Outros Entendimentos,Finanças Locais,Nota Informativa - Elaboração e aprovação dos documentos previsionais das entidades públicas autárquicas para o ano de 2019: POCAL | Divulgação do entendimento DA CNC,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=C0701F13-8823-4DF7-9BA8-24FBCAFC39D4&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2018-08-21175409,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/outros-entendimentos
Finanças / SNC-AP,Finanças Locais,Legislação SNC-AP,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=F06318B7-1B6C-4853-AA0F-64C070A72345&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-10-28143412,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/snc-ap
Finanças / SNC-AP,Finanças Locais,Circular SNC-AP,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=C2B223F6-36E4-4657-9612-B4F9C05A0292&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-12-28181118,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/snc-ap
Finanças / SNC-AP,Finanças Locais,SISAL - Resumo da Apresentação de 12/6/2017,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=9AA8515B-8CD1-43F1-9BDD-ABD25C6E576C&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-06-14130121,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/snc-ap
Finanças / SNC-AP,Finanças Locais,Lista Software houses,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=3E6D1312-D084-4E1E-8CED-6B2F9A7EC311&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2018-04-19152024,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/snc-ap
Finanças / Publicações e Estudos,Finanças Locais,Relatório de Análise das Prestações de Contas Individuais dos Municípios (2018),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=2372B512-F5C7-4907-9D90-C018B66702E4&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2020-01-09181053,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/publicacoes-e-estudos
Finanças / Publicações e Estudos,Finanças Locais,Relatório de Monitorização do SEL 2018,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=FEC36CC9-13FB-45FA-876E-967DEC8A9568&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2020-02-10144416,https://portalautarquico.dgal.gov.pt/pt-PT/financas-locais/publicacoes-e-estudos
